T,X,Y,V,phi,spikes
4150,139.2,-86.344,0.5977,0.39929,0
4151,139.2,-86.344,0.5721,0.40677,1
4152,139.2,-86.344,0.54715,0.41665,0
4153,139.2,-86.344,0.523,0.42899,0
4154,139.2,-86.343,0.49976,0.44383,0
4155,139.2,-86.342,0.47755,0.46118,0
4156,139.2,-86.341,0.45647,0.481,0
4157,139.2,-86.341,0.43664,0.50321,0
4158,139.2,-86.34,0.41812,0.52763,0
4159,139.2,-86.339,0.40099,0.55403,0
4160,139.2,-86.339,0.38528,0.58209,0
4161,139.2,-86.338,0.37099,0.61142,0
4162,139.2,-86.337,0.35813,0.64154,0
4163,139.2,-86.336,0.34665,0.67192,0
4164,139.2,-86.336,0.33647,0.70198,0
4165,139.2,-86.336,0.32751,0.73112,0
4166,139.2,-86.336,0.31965,0.75876,0
4167,139.2,-86.336,0.31277,0.78435,0
4168,139.2,-86.336,0.30673,0.80739,0
4169,139.2,-86.336,0.30136,0.82744,0
4170,139.2,-86.336,0.29653,0.84414,0
4171,139.2,-86.336,0.2921,0.85721,0
4172,139.2,-86.336,0.28793,0.86641,0
4173,139.2,-86.336,0.2839,0.8716,0
4174,139.2,-86.336,0.2799,0.87264,0
4175,139.2,-86.336,0.27584,0.86946,0
4176,139.2,-86.336,0.27165,0.86199,1
4177,139.2,-86.336,0.26727,0.85015,0
4178,139.2,-86.336,0.26266,0.8339,0
4179,139.2,-86.336,0.25779,0.81316,0
4180,139.2,-86.336,0.25268,0.78783,0
4181,139.2,-86.336,0.24732,0.75781,0
4182,139.2,-86.336,0.24176,0.72295,0
4183,139.2,-86.336,0.23606,0.6831,0
4184,139.2,-86.336,0.23027,0.63812,0
4185,139.2,-86.336,0.22449,0.58783,0
4186,139.2,-86.336,0.21884,0.53214,0
4187,139.2,-86.336,0.21342,0.47098,0
4188,139.2,-86.336,0.20838,0.40441,0
4189,139.2,-86.336,0.20385,0.33264,0
4190,139.2,-86.336,0.19999,0.25611,0
4191,139.2,-86.336,0.19691,0.17548,0
4192,139.2,-86.336,0.19473,0.091703,0
4193,139.2,-86.336,0.19352,0.0059464,0
4194,139.2,-86.336,0.19332,-0.080426,0
4195,139.2,-86.336,0.19411,-0.16597,0
4196,139.2,-86.336,0.19582,-0.24926,0
4197,139.21,-86.336,0.19833,-0.329,0
4198,139.21,-86.336,0.20147,-0.40414,0
4199,139.21,-86.336,0.20504,-0.47381,0
4200,139.21,-86.336,0.20881,-0.53742,0
4201,139.21,-86.336,0.21254,-0.59455,0
4202,139.21,-86.336,0.21599,-0.64493,0
4203,139.21,-86.336,0.21889,-0.68835,0
4204,139.21,-86.336,0.22103,-0.72462,0
4205,139.21,-86.336,0.22216,-0.75347,0
4206,139.21,-86.336,0.22208,-0.7745,0
4207,139.21,-86.336,0.22062,-0.78713,0
4208,139.21,-86.336,0.21765,-0.79046,0
4209,139.22,-86.336,0.21308,-0.78317,0
4210,139.22,-86.336,0.20693,-0.76338,0
4211,139.22,-86.336,0.19931,-0.72841,0
4212,139.22,-86.335,0.19053,-0.67463,0
4213,139.22,-86.335,0.18118,-0.59729,0
4214,139.22,-86.334,0.17223,-0.49086,0
4215,139.22,-86.334,0.16519,-0.35059,0
4216,139.22,-86.334,0.16217,-0.17612,0
4217,139.22,-86.333,0.16561,0.023478,0
4218,139.22,-86.333,0.17756,0.22881,0
4219,139.22,-86.332,0.19901,0.41824,0
4220,139.22,-86.332,0.22978,0.5784,0
4221,139.22,-86.331,0.26908,0.70658,0
4222,139.22,-86.331,0.31597,0.80649,0
4223,139.22,-86.33,0.36969,0.88375,0
4224,139.22,-86.33,0.42964,0.94363,0
4225,139.22,-86.33,0.49537,0.99035,0
4226,139.22,-86.329,0.56654,1.0271,0
4227,139.22,-86.329,0.64288,1.0563,0
4228,139.22,-86.328,0.72416,1.0797,0
4229,139.22,-86.328,0.81015,1.0986,0
4230,139.22,-86.327,0.90065,1.114,0
4231,139.22,-86.327,0.99544,1.1266,0
4232,139.22,-86.326,1.0943,1.137,0
4233,139.22,-86.326,1.197,1.1456,0
4234,139.22,-86.325,1.3033,1.1528,0
4235,139.22,-86.325,1.4129,1.1589,0
4236,139.22,-86.324,1.5256,1.1641,0
4237,139.22,-86.324,1.641,1.1685,1
4238,139.22,-86.323,1.7589,1.1723,0
4239,139.22,-86.323,1.879,1.1757,0
4240,139.22,-86.322,2.0009,1.1786,0
4241,139.22,-86.322,2.1242,1.1813,0
4242,139.22,-86.321,2.2488,1.1837,0
4243,139.22,-86.32,2.3741,1.186,0
4244,139.22,-86.32,2.4998,1.1881,0
4245,139.22,-86.32,2.6256,1.1902,0
4246,139.22,-86.32,2.7511,1.1922,0
4247,139.22,-86.32,2.876,1.1942,0
4248,139.22,-86.319,2.9998,1.1962,0
4249,139.22,-86.315,3.1224,1.1983,0
4250,139.22,-86.31,3.2432,1.2004,0
4251,139.22,-86.306,3.3619,1.2027,0
4252,139.22,-86.302,3.4784,1.205,0
4253,139.23,-86.297,3.5921,1.2075,0
4254,139.23,-86.293,3.703,1.2101,0
4255,139.23,-86.289,3.8106,1.2128,0
4256,139.23,-86.284,3.9148,1.2158,0
4257,139.23,-86.28,4.0153,1.2189,0
4258,139.24,-86.274,4.112,1.2222,0
4259,139.24,-86.268,4.2046,1.2257,0
4260,139.24,-86.263,4.293,1.2295,0
4261,139.24,-86.257,4.3771,1.2334,0
4262,139.25,-86.251,4.4568,1.2376,0
4263,139.25,-86.245,4.5321,1.2421,0
4264,139.25,-86.24,4.6028,1.2468,0
4265,139.26,-86.234,4.669,1.2518,0
4266,139.26,-86.228,4.7308,1.257,0
4267,139.26,-86.223,4.7881,1.2625,0
4268,139.26,-86.217,4.8411,1.2682,0
4269,139.26,-86.211,4.8899,1.2743,0
4270,139.26,-86.205,4.9345,1.2806,0
4271,139.27,-86.199,4.9753,1.2872,0
4272,139.27,-86.193,5.0123,1.2941,0
4273,139.27,-86.187,5.0457,1.3012,0
4274,139.27,-86.181,5.0758,1.3086,0
4275,139.27,-86.175,5.1029,1.3163,0
4276,139.27,-86.169,5.1272,1.3242,0
4277,139.27,-86.166,5.1489,1.3323,0
4278,139.27,-86.163,5.1685,1.3407,0
4279,139.27,-86.16,5.1861,1.3492,0
4280,139.27,-86.157,5.202,1.3579,0
4281,139.27,-86.153,5.2167,1.3668,0
4282,139.27,-86.15,5.2303,1.3758,0
4283,139.27,-86.147,5.2431,1.3849,0
4284,139.27,-86.144,5.2556,1.394,0
4285,139.27,-86.141,5.2679,1.4032,0
4286,139.27,-86.137,5.2803,1.4123,0
4287,139.27,-86.132,5.2931,1.4215,0
4288,139.28,-86.127,5.3065,1.4305,0
4289,139.28,-86.122,5.3208,1.4394,0
4290,139.28,-86.117,5.3361,1.4482,0
4291,139.28,-86.112,5.3527,1.4567,0
4292,139.28,-86.107,5.3707,1.465,0
4293,139.28,-86.102,5.3903,1.473,0
4294,139.28,-86.097,5.4116,1.4807,0
4295,139.28,-86.092,5.4347,1.4881,0
4296,139.28,-86.086,5.4597,1.495,1
4297,139.28,-86.081,5.4867,1.5016,0
4298,139.28,-86.076,5.5156,1.5077,0
4299,139.28,-86.071,5.5465,1.5133,0
4300,139.29,-86.066,5.5795,1.5185,0
4301,139.29,-86.061,5.6144,1.5231,0
4302,139.29,-86.056,5.6513,1.5273,0
4303,139.29,-86.05,5.6902,1.531,0
4304,139.29,-86.041,5.7308,1.5342,0
4305,139.29,-86.031,5.7732,1.5368,0
4306,139.29,-86.021,5.8173,1.539,0
4307,139.29,-86.012,5.863,1.5408,0
4308,139.29,-86.008,5.9101,1.542,0
4309,139.29,-86.004,5.9585,1.5429,0
4310,139.29,-86,6.0082,1.5433,0
4311,139.29,-85.997,6.059,1.5433,0
4312,139.29,-85.993,6.1107,1.543,0
4313,139.29,-85.989,6.1632,1.5423,0
4314,139.29,-85.985,6.2163,1.5414,0
4315,139.29,-85.981,6.2699,1.5402,0
4316,139.29,-85.975,6.3239,1.5388,0
4317,139.29,-85.968,6.378,1.5372,0
4318,139.29,-85.961,6.4321,1.5354,0
4319,139.29,-85.954,6.4861,1.5336,0
4320,139.29,-85.947,6.5397,1.5316,0
4321,139.29,-85.939,6.5929,1.5296,0
4322,139.29,-85.932,6.6455,1.5276,0
4323,139.29,-85.925,6.6974,1.5257,0
4324,139.29,-85.918,6.7483,1.5238,0
4325,139.29,-85.911,6.7982,1.522,0
4326,139.29,-85.904,6.847,1.5203,0
4327,139.29,-85.897,6.8945,1.5188,0
4328,139.29,-85.89,6.9407,1.5175,0
4329,139.29,-85.882,6.9854,1.5164,0
4330,139.29,-85.875,7.0286,1.5156,0
4331,139.29,-85.868,7.0702,1.515,0
4332,139.29,-85.861,7.1102,1.5148,0
4333,139.29,-85.851,7.1486,1.5149,0
4334,139.29,-85.842,7.1853,1.5153,0
4335,139.29,-85.832,7.2204,1.5161,0
4336,139.29,-85.823,7.2538,1.5172,0
4337,139.29,-85.814,7.2857,1.5188,0
4338,139.29,-85.806,7.316,1.5208,0
4339,139.29,-85.798,7.3448,1.5232,0
4340,139.29,-85.79,7.3722,1.526,0
4341,139.3,-85.782,7.3984,1.5293,1
4342,139.3,-85.774,7.4234,1.533,0
4343,139.3,-85.766,7.4473,1.5372,0
4344,139.3,-85.758,7.4703,1.5418,0
4345,139.3,-85.75,7.4926,1.5469,0
4346,139.3,-85.742,7.5143,1.5524,0
4347,139.3,-85.734,7.5355,1.5583,0
4348,139.3,-85.73,7.5564,1.5646,0
4349,139.3,-85.725,7.5771,1.5714,0
4350,139.3,-85.72,7.5979,1.5785,0
4351,139.3,-85.715,7.6189,1.586,0
4352,139.3,-85.711,7.6403,1.5939,0
4353,139.3,-85.706,7.6621,1.602,0
4354,139.3,-85.701,7.6845,1.6105,0
4355,139.3,-85.697,7.7076,1.6192,0
4356,139.3,-85.692,7.7315,1.6281,0
4357,139.3,-85.685,7.7563,1.6372,0
4358,139.29,-85.672,7.782,1.6465,0
4359,139.29,-85.659,7.8088,1.6559,0
4360,139.29,-85.645,7.8365,1.6653,0
4361,139.29,-85.632,7.8651,1.6749,0
4362,139.29,-85.618,7.8948,1.6844,0
4363,139.29,-85.605,7.9253,1.6939,0
4364,139.29,-85.593,7.9566,1.7034,0
4365,139.29,-85.589,7.9887,1.7127,0
4366,139.29,-85.585,8.0214,1.722,0
4367,139.29,-85.581,8.0545,1.7311,1
4368,139.29,-85.577,8.088,1.7399,0
4369,139.29,-85.573,8.1215,1.7486,0
4370,139.29,-85.569,8.155,1.7571,0
4371,139.29,-85.565,8.1883,1.7652,0
4372,139.29,-85.561,8.2211,1.7731,0
4373,139.28,-85.557,8.2531,1.7807,0
4374,139.28,-85.552,8.2842,1.788,0
4375,139.28,-85.544,8.3142,1.7949,0
4376,139.28,-85.537,8.3427,1.8015,0
4377,139.27,-85.529,8.3697,1.8077,0
4378,139.27,-85.521,8.3947,1.8136,0
4379,139.27,-85.513,8.4177,1.8192,0
4380,139.27,-85.505,8.4384,1.8244,0
4381,139.26,-85.497,8.4567,1.8292,0
4382,139.26,-85.489,8.4723,1.8336,0
4383,139.26,-85.481,8.4851,1.8378,0
4384,139.26,-85.473,8.495,1.8415,0
4385,139.25,-85.465,8.5018,1.845,0
4386,139.25,-85.457,8.5055,1.8481,0
4387,139.25,-85.445,8.5059,1.8509,0
4388,139.24,-85.433,8.503,1.8534,0
4389,139.24,-85.421,8.4967,1.8555,0
4390,139.24,-85.409,8.4871,1.8575,0
4391,139.23,-85.397,8.4742,1.8591,0
4392,139.23,-85.385,8.458,1.8605,0
4393,139.23,-85.374,8.4386,1.8616,0
4394,139.22,-85.363,8.416,1.8625,0
4395,139.22,-85.355,8.3904,1.8632,0
4396,139.22,-85.348,8.3619,1.8637,0
4397,139.22,-85.341,8.3306,1.8641,0
4398,139.22,-85.334,8.2969,1.8642,0
4399,139.21,-85.326,8.2607,1.8643,0
4400,139.21,-85.319,8.2224,1.8642,0
4401,139.21,-85.312,8.1822,1.864,0
4402,139.21,-85.305,8.1404,1.8638,0
4403,139.2,-85.297,8.0971,1.8635,0
4404,139.2,-85.29,8.0527,1.8632,0
4405,139.2,-85.283,8.0074,1.8628,0
4406,139.2,-85.276,7.9616,1.8624,0
4407,139.19,-85.268,7.9154,1.8621,0
4408,139.19,-85.26,7.8693,1.8618,0
4409,139.19,-85.252,7.8235,1.8616,0
4410,139.19,-85.244,7.7783,1.8614,0
4411,139.19,-85.236,7.734,1.8614,0
4412,139.18,-85.229,7.691,1.8615,0
4413,139.18,-85.221,7.6494,1.8617,0
4414,139.18,-85.214,7.6095,1.862,0
4415,139.18,-85.207,7.5718,1.8626,0
4416,139.18,-85.2,7.5363,1.8633,0
4417,139.18,-85.193,7.5033,1.8642,0
4418,139.18,-85.185,7.4731,1.8653,0
4419,139.18,-85.178,7.446,1.8666,0
4420,139.17,-85.171,7.422,1.8682,0
4421,139.17,-85.164,7.4013,1.87,0
4422,139.17,-85.157,7.3843,1.872,0
4423,139.17,-85.15,7.3708,1.8742,0
4424,139.17,-85.145,7.3612,1.8767,0
4425,139.17,-85.14,7.3555,1.8794,0
4426,139.17,-85.136,7.3537,1.8823,0
4427,139.16,-85.131,7.356,1.8854,0
4428,139.16,-85.126,7.3623,1.8887,0
4429,139.16,-85.122,7.3726,1.8923,0
4430,139.16,-85.117,7.3869,1.896,0
4431,139.16,-85.112,7.4052,1.8998,0
4432,139.15,-85.108,7.4274,1.9039,0
4433,139.15,-85.102,7.4534,1.9081,0
4434,139.15,-85.095,7.483,1.9123,0
4435,139.14,-85.088,7.5162,1.9168,0
4436,139.14,-85.081,7.5528,1.9213,0
4437,139.14,-85.074,7.5925,1.9258,0
4438,139.13,-85.066,7.6353,1.9305,0
4439,139.13,-85.059,7.6808,1.9352,0
4440,139.13,-85.052,7.7289,1.9399,0
4441,139.12,-85.045,7.7792,1.9447,0
4442,139.12,-85.038,7.8317,1.9495,0
4443,139.12,-85.03,7.8859,1.9543,0
4444,139.11,-85.023,7.9416,1.9591,0
4445,139.11,-85.016,7.9986,1.9639,0
4446,139.11,-85.006,8.0565,1.9687,0
4447,139.1,-84.996,8.1151,1.9734,0
4448,139.1,-84.986,8.1742,1.9782,0
4449,139.09,-84.975,8.2334,1.9829,0
4450,139.09,-84.965,8.2924,1.9876,0
4451,139.09,-84.955,8.3511,1.9923,0
4452,139.08,-84.945,8.4091,1.9969,0
4453,139.08,-84.936,8.4663,2.0015,0
4454,139.08,-84.928,8.5224,2.0062,0
4455,139.07,-84.92,8.5772,2.0108,0
4456,139.07,-84.912,8.6306,2.0153,0
4457,139.06,-84.904,8.6823,2.0199,0
4458,139.06,-84.896,8.7321,2.0245,0
4459,139.06,-84.888,8.7801,2.0291,0
4460,139.05,-84.88,8.826,2.0337,0
4461,139.05,-84.873,8.8698,2.0383,0
4462,139.04,-84.865,8.9113,2.0429,0
4463,139.04,-84.857,8.9506,2.0475,0
4464,139.04,-84.849,8.9876,2.0522,0
4465,139.03,-84.842,9.0224,2.0569,0
4466,139.03,-84.836,9.0548,2.0616,0
4467,139.02,-84.829,9.085,2.0664,0
4468,139.02,-84.822,9.1131,2.0712,0
4469,139.02,-84.815,9.1391,2.0761,0
4470,139.01,-84.809,9.163,2.0811,0
4471,139.01,-84.802,9.1851,2.086,0
4472,139,-84.794,9.2054,2.0911,0
4473,139,-84.786,9.2241,2.0962,0
4474,139,-84.778,9.2414,2.1013,0
4475,138.99,-84.77,9.2574,2.1066,0
4476,138.99,-84.762,9.2723,2.1118,0
4477,138.99,-84.754,9.2863,2.1171,0
4478,138.98,-84.746,9.2996,2.1225,0
4479,138.98,-84.738,9.3125,2.1279,0
4480,138.97,-84.731,9.325,2.1333,0
4481,138.97,-84.723,9.3374,2.1388,0
4482,138.96,-84.715,9.35,2.1442,0
4483,138.96,-84.707,9.363,2.1497,0
4484,138.95,-84.699,9.3764,2.1552,0
4485,138.94,-84.691,9.3906,2.1607,0
4486,138.94,-84.683,9.4058,2.1662,0
4487,138.93,-84.675,9.4221,2.1716,0
4488,138.93,-84.667,9.4396,2.177,0
4489,138.92,-84.659,9.4586,2.1824,0
4490,138.91,-84.652,9.4792,2.1877,0
4491,138.91,-84.644,9.5015,2.1929,0
4492,138.9,-84.636,9.5257,2.198,0
4493,138.9,-84.628,9.5519,2.203,0
4494,138.89,-84.62,9.58,2.2079,0
4495,138.88,-84.613,9.6103,2.2127,0
4496,138.88,-84.607,9.6428,2.2174,0
4497,138.87,-84.6,9.6775,2.2218,0
4498,138.87,-84.593,9.7143,2.2262,1
4499,138.86,-84.586,9.7535,2.2304,0
4500,138.85,-84.58,9.7948,2.2344,0
4501,138.85,-84.572,9.8382,2.2382,0
4502,138.84,-84.563,9.8838,2.2419,0
4503,138.83,-84.554,9.9314,2.2453,0
4504,138.83,-84.544,9.981,2.2486,0
4505,138.82,-84.535,10.032,2.2517,0
4506,138.82,-84.526,10.086,2.2546,0
4507,138.81,-84.516,10.14,2.2573,0
4508,138.8,-84.507,10.197,2.2598,0
4509,138.8,-84.498,10.254,2.2621,0
4510,138.79,-84.488,10.313,2.2643,1
4511,138.79,-84.479,10.373,2.2663,0
4512,138.78,-84.471,10.433,2.2681,0
4513,138.78,-84.466,10.494,2.2697,0
4514,138.77,-84.461,10.556,2.2712,0
4515,138.77,-84.456,10.617,2.2726,0
4516,138.76,-84.452,10.679,2.2738,0
4517,138.76,-84.447,10.741,2.2749,0
4518,138.76,-84.442,10.802,2.2758,0
4519,138.75,-84.437,10.862,2.2767,0
4520,138.75,-84.433,10.922,2.2774,0
4521,138.74,-84.428,10.981,2.2781,0
4522,138.73,-84.422,11.038,2.2787,0
4523,138.71,-84.41,11.094,2.2793,0
4524,138.7,-84.398,11.148,2.2798,0
4525,138.69,-84.386,11.201,2.2802,0
4526,138.68,-84.374,11.251,2.2806,0
4527,138.67,-84.362,11.299,2.281,0
4528,138.66,-84.35,11.344,2.2814,0
4529,138.65,-84.338,11.387,2.2818,0
4530,138.65,-84.327,11.428,2.2823,0
4531,138.64,-84.319,11.465,2.2827,0
4532,138.63,-84.31,11.499,2.2832,0
4533,138.62,-84.302,11.53,2.2837,0
4534,138.62,-84.293,11.558,2.2843,0
4535,138.61,-84.284,11.583,2.2849,0
4536,138.6,-84.276,11.604,2.2856,0
4537,138.59,-84.267,11.621,2.2864,0
4538,138.58,-84.259,11.635,2.2873,0
4539,138.58,-84.25,11.645,2.2883,0
4540,138.57,-84.242,11.652,2.2894,0
4541,138.56,-84.233,11.655,2.2906,0
4542,138.56,-84.225,11.654,2.2919,1
4543,138.55,-84.216,11.65,2.2933,1
4544,138.54,-84.207,11.641,2.2948,0
4545,138.53,-84.199,11.63,2.2965,0
4546,138.53,-84.19,11.615,2.2983,0
4547,138.52,-84.182,11.596,2.3003,0
4548,138.51,-84.173,11.574,2.3023,0
4549,138.51,-84.164,11.548,2.3046,0
4550,138.5,-84.156,11.519,2.3069,0
4551,138.49,-84.147,11.488,2.3094,0
4552,138.49,-84.139,11.453,2.3121,0
4553,138.48,-84.13,11.415,2.3149,0
4554,138.47,-84.124,11.374,2.3179,0
4555,138.47,-84.117,11.331,2.321,0
4556,138.46,-84.11,11.285,2.3242,0
4557,138.45,-84.103,11.237,2.3276,0
4558,138.45,-84.096,11.187,2.3311,0
4559,138.44,-84.09,11.135,2.3347,0
4560,138.43,-84.083,11.08,2.3385,0
4561,138.42,-84.074,11.025,2.3424,0
4562,138.41,-84.065,10.967,2.3464,0
4563,138.41,-84.057,10.908,2.3505,0
4564,138.4,-84.048,10.848,2.3548,0
4565,138.39,-84.039,10.786,2.3591,0
4566,138.38,-84.031,10.724,2.3635,0
4567,138.37,-84.022,10.66,2.368,0
4568,138.36,-84.013,10.596,2.3726,0
4569,138.36,-84.005,10.532,2.3772,0
4570,138.35,-83.996,10.466,2.3819,0
4571,138.34,-83.99,10.401,2.3866,0
4572,138.33,-83.983,10.335,2.3914,0
4573,138.32,-83.977,10.269,2.3962,0
4574,138.31,-83.97,10.203,2.401,0
4575,138.31,-83.963,10.137,2.4058,0
4576,138.3,-83.957,10.071,2.4106,0
4577,138.29,-83.95,10.005,2.4153,0
4578,138.28,-83.944,9.9387,2.42,0
4579,138.27,-83.937,9.8731,2.4247,0
4580,138.26,-83.93,9.8077,2.4293,0
4581,138.26,-83.924,9.7426,2.4339,0
4582,138.25,-83.918,9.6778,2.4384,0
4583,138.25,-83.913,9.6133,2.4428,0
4584,138.24,-83.909,9.549,2.4471,0
4585,138.23,-83.904,9.4851,2.4512,0
4586,138.23,-83.9,9.4215,2.4553,0
4587,138.22,-83.895,9.3581,2.4593,0
4588,138.21,-83.891,9.295,2.4631,0
4589,138.21,-83.886,9.2321,2.4668,0
4590,138.2,-83.879,9.1694,2.4703,0
4591,138.19,-83.873,9.1068,2.4737,0
4592,138.18,-83.866,9.0443,2.477,1
4593,138.18,-83.86,8.9819,2.4801,0
4594,138.17,-83.853,8.9196,2.483,0
4595,138.16,-83.847,8.8572,2.4858,0
4596,138.15,-83.84,8.7948,2.4884,0
4597,138.14,-83.834,8.7323,2.4909,0
4598,138.14,-83.828,8.6696,2.4932,0
4599,138.13,-83.821,8.6068,2.4953,0
4600,138.13,-83.815,8.5438,2.4973,0
4601,138.12,-83.812,8.4806,2.4991,0
4602,138.12,-83.809,8.4171,2.5008,0
4603,138.11,-83.806,8.3533,2.5023,0
4604,138.11,-83.803,8.2892,2.5037,1
4605,138.11,-83.799,8.2248,2.5049,0
4606,138.1,-83.796,8.16,2.506,0
4607,138.1,-83.793,8.0949,2.5069,0
4608,138.09,-83.79,8.0293,2.5077,0
4609,138.08,-83.787,7.9635,2.5084,0
4610,138.08,-83.783,7.8972,2.509,0
4611,138.07,-83.777,7.8306,2.5095,0
4612,138.06,-83.771,7.7636,2.5099,0
4613,138.05,-83.765,7.6963,2.5101,0
4614,138.04,-83.759,7.6287,2.5103,0
4615,138.03,-83.753,7.5608,2.5104,0
4616,138.02,-83.747,7.4927,2.5104,0
4617,138.02,-83.741,7.4243,2.5104,0
4618,138.01,-83.736,7.3558,2.5103,0
4619,138,-83.731,7.2871,2.5101,0
4620,138,-83.726,7.2184,2.5099,0
4621,137.99,-83.721,7.1497,2.5096,0
4622,137.98,-83.716,7.081,2.5093,0
4623,137.98,-83.711,7.0124,2.509,0
4624,137.97,-83.706,6.944,2.5086,0
4625,137.96,-83.701,6.8758,2.5083,0
4626,137.96,-83.696,6.8079,2.5079,0
4627,137.95,-83.691,6.7404,2.5075,0
4628,137.95,-83.686,6.6733,2.5071,0
4629,137.94,-83.681,6.6067,2.5067,0
4630,137.94,-83.679,6.5407,2.5063,0
4631,137.94,-83.676,6.4754,2.5059,0
4632,137.93,-83.674,6.4107,2.5056,0
4633,137.93,-83.671,6.3468,2.5052,0
4634,137.93,-83.669,6.2837,2.5049,0
4635,137.92,-83.666,6.2216,2.5046,0
4636,137.92,-83.664,6.1603,2.5043,0
4637,137.92,-83.661,6.1001,2.504,0
4638,137.91,-83.659,6.0409,2.5038,0
4639,137.91,-83.656,5.9829,2.5036,0
4640,137.91,-83.654,5.9259,2.5034,0
4641,137.9,-83.651,5.8702,2.5032,0
4642,137.9,-83.649,5.8156,2.5031,0
4643,137.89,-83.647,5.7623,2.503,0
4644,137.89,-83.644,5.7102,2.5029,0
4645,137.88,-83.641,5.6594,2.5029,0
4646,137.87,-83.638,5.6099,2.5028,0
4647,137.87,-83.634,5.5617,2.5028,0
4648,137.86,-83.63,5.5148,2.5028,0
4649,137.86,-83.626,5.4692,2.5028,0
4650,137.85,-83.622,5.4249,2.5029,0
4651,137.85,-83.618,5.3818,2.5029,0
4652,137.85,-83.614,5.3401,2.503,0
4653,137.84,-83.61,5.2996,2.5031,0
4654,137.84,-83.606,5.2603,2.5031,0
4655,137.83,-83.602,5.2222,2.5032,0
4656,137.83,-83.598,5.1853,2.5033,0
4657,137.82,-83.594,5.1495,2.5034,0
4658,137.82,-83.59,5.1149,2.5035,0
4659,137.82,-83.586,5.0813,2.5036,0
4660,137.81,-83.584,5.0488,2.5036,0
4661,137.81,-83.582,5.0173,2.5037,0
4662,137.8,-83.58,4.9867,2.5038,0
4663,137.8,-83.578,4.9571,2.5039,0
4664,137.8,-83.576,4.9284,2.5039,0
4665,137.79,-83.574,4.9006,2.504,0
4666,137.79,-83.571,4.8735,2.504,0
4667,137.79,-83.569,4.8473,2.5041,0
4668,137.78,-83.567,4.8218,2.5041,0
4669,137.78,-83.565,4.7971,2.5042,0
4670,137.77,-83.563,4.7731,2.5042,0
4671,137.77,-83.561,4.7497,2.5043,0
4672,137.77,-83.559,4.727,2.5043,0
4673,137.76,-83.557,4.7049,2.5044,0
4674,137.76,-83.554,4.6834,2.5045,0
4675,137.76,-83.551,4.6625,2.5045,0
4676,137.75,-83.547,4.6422,2.5046,0
4677,137.75,-83.543,4.6225,2.5047,0
4678,137.74,-83.539,4.6034,2.5049,0
4679,137.74,-83.536,4.5848,2.505,1
4680,137.74,-83.533,4.5668,2.5052,0
4681,137.73,-83.529,4.5494,2.5053,0
4682,137.73,-83.526,4.5326,2.5055,0
4683,137.72,-83.523,4.5164,2.5058,0
4684,137.72,-83.52,4.5008,2.506,0
4685,137.71,-83.517,4.4858,2.5063,0
4686,137.71,-83.513,4.4715,2.5066,0
4687,137.71,-83.51,4.4579,2.5069,0
4688,137.7,-83.507,4.445,2.5073,0
4689,137.7,-83.505,4.4328,2.5076,0
4690,137.7,-83.503,4.4214,2.508,0
4691,137.7,-83.501,4.4108,2.5084,0
4692,137.69,-83.499,4.401,2.5088,0
4693,137.69,-83.497,4.392,2.5093,0
4694,137.69,-83.495,4.3839,2.5097,0
4695,137.68,-83.493,4.3767,2.5101,0
4696,137.68,-83.49,4.3704,2.5105,0
4697,137.68,-83.488,4.365,2.5109,0
4698,137.68,-83.486,4.3606,2.5113,0
4699,137.67,-83.484,4.3571,2.5116,0
4700,137.67,-83.482,4.3546,2.512,0
4701,137.67,-83.48,4.3532,2.5122,0
4702,137.66,-83.478,4.3527,2.5124,0
4703,137.65,-83.476,4.3532,2.5126,0
4704,137.65,-83.472,4.3547,2.5127,0
4705,137.64,-83.468,4.3573,2.5127,0
4706,137.64,-83.464,4.3608,2.5126,0
4707,137.63,-83.46,4.3653,2.5124,0
4708,137.63,-83.458,4.3708,2.5121,0
4709,137.63,-83.456,4.3773,2.5116,0
4710,137.63,-83.454,4.3847,2.5111,0
4711,137.62,-83.451,4.393,2.5104,0
4712,137.62,-83.449,4.4022,2.5096,0
4713,137.62,-83.447,4.4123,2.5086,0
4714,137.62,-83.445,4.4233,2.5075,0
4715,137.61,-83.443,4.435,2.5062,0
4716,137.61,-83.441,4.4475,2.5047,0
4717,137.61,-83.438,4.4608,2.5031,0
4718,137.61,-83.436,4.4747,2.5012,0
4719,137.6,-83.433,4.4893,2.4992,0
4720,137.6,-83.431,4.5045,2.497,0
4721,137.6,-83.428,4.5202,2.4946,0
4722,137.59,-83.426,4.5365,2.492,0
4723,137.59,-83.423,4.5532,2.4893,0
4724,137.59,-83.42,4.5703,2.4863,0
4725,137.59,-83.418,4.5879,2.4831,0
4726,137.58,-83.415,4.6057,2.4798,0
4727,137.58,-83.412,4.6239,2.4763,0
4728,137.58,-83.41,4.6423,2.4726,0
4729,137.57,-83.407,4.6609,2.4687,0
4730,137.57,-83.405,4.6796,2.4646,0
4731,137.57,-83.402,4.6985,2.4604,0
4732,137.56,-83.399,4.7175,2.4561,0
4733,137.55,-83.397,4.7365,2.4516,0
4734,137.55,-83.393,4.7555,2.4469,0
4735,137.54,-83.389,4.7745,2.4421,0
4736,137.54,-83.385,4.7935,2.4372,0
4737,137.53,-83.381,4.8123,2.4322,0
4738,137.53,-83.377,4.831,2.4271,1
